InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineValue,IsCancellation,IsReturn,IsGiveaway,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceHour,InvoiceWeekday,InvoiceQuarter,Quantity_scaled,UnitPrice_scaled,LineValue_scaled
538626,22694,WICKER STAR,3,2010-12-13 12:57:00,2.1,17338.0,United Kingdom,6.3,False,False,False,2010,12,13,12,0,4,-0.10778520054635643,-0.027681230928412924,-0.0880172109722341
538626,22748,POPPY'S PLAYHOUSE KITCHEN,3,2010-12-13 12:57:00,2.1,17338.0,United Kingdom,6.3,False,False,False,2010,12,13,12,0,4,-0.10778520054635643,-0.027681230928412924,-0.0880172109722341
538626,22746,POPPY'S PLAYHOUSE LIVINGROOM,3,2010-12-13 12:57:00,2.1,17338.0,United Kingdom,6.3,False,False,False,2010,12,13,12,0,4,-0.10778520054635643,-0.027681230928412924,-0.0880172109722341
538626,22940,FELTCRAFT CHRISTMAS FAIRY,5,2010-12-13 12:57:00,4.25,17338.0,United Kingdom,21.25,False,False,False,2010,12,13,12,0,4,-0.07390026023920727,-0.009669644839666421,0.022152128060705392
538627,22469,HEART OF WICKER SMALL,1,2010-12-13 12:59:00,1.65,,United Kingdom,1.65,False,False,False,2010,12,13,12,0,4,-0.1416701408535056,-0.03145109778419708,-0.12228392846408485
538627,22575,METAL MERRY CHRISTMAS WREATH,2,2010-12-13 12:59:00,1.95,,United Kingdom,3.9,False,False,False,2010,12,13,12,0,4,-0.12472767069993101,-0.028937853213674307,-0.10570325870996351
538627,22154,ANGEL DECORATION 3 BUTTONS,2,2010-12-13 12:59:00,0.42,,United Kingdom,0.84,False,False,False,2010,12,13,12,0,4,-0.12472767069993101,-0.041755400523340425,-0.12825296957556853
538627,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2,2010-12-13 12:59:00,0.85,,United Kingdom,1.7,False,False,False,2010,12,13,12,0,4,-0.12472767069993101,-0.038153083305591126,-0.1219154691362155
538627,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,2,2010-12-13 12:59:00,0.85,,United Kingdom,1.7,False,False,False,2010,12,13,12,0,4,-0.12472767069993101,-0.038153083305591126,-0.1219154691362155
538627,22595,CHRISTMAS GINGHAM HEART,2,2010-12-13 12:59:00,0.85,,United Kingdom,1.7,False,False,False,2010,12,13,12,0,4,-0.12472767069993101,-0.038153083305591126,-0.1219154691362155
538627,21743,STAR PORTABLE TABLE LIGHT,1,2010-12-13 12:59:00,2.95,,United Kingdom,2.95,False,False,False,2010,12,13,12,0,4,-0.1416701408535056,-0.02056037131193175,-0.11270398593948142
C538628,21452,TOADSTOOL MONEY BOX,-1,2010-12-13 13:09:00,2.95,17231.0,United Kingdom,-2.95,True,True,False,2010,12,13,13,0,4,-0.17555508116065477,-0.02056037131193175,-0.15618218662806624
C538628,22461,SAVOY ART DECO CLOCK,-1,2010-12-13 13:09:00,12.75,17231.0,United Kingdom,-12.75,True,True,False,2010,12,13,13,0,4,-0.17555508116065477,0.061538951325145336,-0.22840021489046136
538629,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,3,2010-12-13 13:10:00,1.45,17799.0,United Kingdom,4.35,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.03312659416454559,-0.10238712475913926
538629,21826,EIGHT PIECE DINOSAUR SET,8,2010-12-13 13:10:00,1.25,17799.0,United Kingdom,10.0,False,False,False,2010,12,13,13,0,4,-0.023072849778483524,-0.0348020905448941,-0.06075122070990125
538629,22619,SET OF 6 SOLDIER SKITTLES,1,2010-12-13 13:10:00,3.75,17799.0,United Kingdom,3.75,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.013858385790537702,-0.1068086366935716
538629,21830,ASSORTED CREEPY CRAWLIES,24,2010-12-13 13:10:00,0.42,17799.0,United Kingdom,10.08,False,False,False,2010,12,13,13,0,4,0.2480066726787098,-0.041755400523340425,-0.06016168578531027
538629,22745,POPPY'S PLAYHOUSE BEDROOM,2,2010-12-13 13:10:00,2.1,17799.0,United Kingdom,4.2,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.027681230928412924,-0.10349250274274735
538629,22746,POPPY'S PLAYHOUSE LIVINGROOM,2,2010-12-13 13:10:00,2.1,17799.0,United Kingdom,4.2,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.027681230928412924,-0.10349250274274735
538629,22748,POPPY'S PLAYHOUSE KITCHEN,3,2010-12-13 13:10:00,2.1,17799.0,United Kingdom,6.3,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.027681230928412924,-0.0880172109722341
538629,22639,SET OF 4 NAPKIN CHARMS HEARTS,2,2010-12-13 13:10:00,2.55,17799.0,United Kingdom,5.1,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.023911364072628775,-0.09686023484109882
538629,22751,FELTCRAFT PRINCESS OLIVIA DOLL,3,2010-12-13 13:10:00,3.75,17799.0,United Kingdom,11.25,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.013858385790537702,-0.05153973751316718
538629,22750,FELTCRAFT PRINCESS LOLA DOLL,3,2010-12-13 13:10:00,3.75,17799.0,United Kingdom,11.25,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.013858385790537702,-0.05153973751316718
538629,22602,CHRISTMAS RETROSPOT HEART WOOD,6,2010-12-13 13:10:00,0.85,17799.0,United Kingdom,5.1,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.038153083305591126,-0.09686023484109882
538629,21818,GLITTER CHRISTMAS HEART,1,2010-12-13 13:10:00,0.85,17799.0,United Kingdom,0.85,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.038153083305591126,-0.12817927770999465
538629,21819,GLITTER CHRISTMAS STAR,1,2010-12-13 13:10:00,0.85,17799.0,United Kingdom,0.85,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.038153083305591126,-0.12817927770999465
538629,22940,FELTCRAFT CHRISTMAS FAIRY,2,2010-12-13 13:10:00,4.25,17799.0,United Kingdom,8.5,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.009669644839666421,-0.07180500054598214
538629,22619,SET OF 6 SOLDIER SKITTLES,5,2010-12-13 13:10:00,3.75,17799.0,United Kingdom,18.75,False,False,False,2010,12,13,13,0,4,-0.07390026023920727,-0.013858385790537702,0.0037291616672372498
538629,21892,TRADITIONAL WOODEN CATCH CUP GAME,6,2010-12-13 13:10:00,1.25,17799.0,United Kingdom,7.5,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.0348020905448941,-0.07917418710336939
538629,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2010-12-13 13:10:00,2.1,17799.0,United Kingdom,6.3,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.027681230928412924,-0.0880172109722341
538629,21619,4 VANILLA BOTANICAL CANDLES,3,2010-12-13 13:10:00,3.75,17799.0,United Kingdom,11.25,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.013858385790537702,-0.05153973751316718
538629,21617,4 LILY BOTANICAL DINNER CANDLES,2,2010-12-13 13:10:00,3.75,17799.0,United Kingdom,7.5,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.013858385790537702,-0.07917418710336939
538629,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2,2010-12-13 13:10:00,3.75,17799.0,United Kingdom,7.5,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.013858385790537702,-0.07917418710336939
538629,72741,GRAND CHOCOLATECANDLE,9,2010-12-13 13:10:00,1.45,17799.0,United Kingdom,13.05,False,False,False,2010,12,13,13,0,4,-0.006130379624908942,-0.03312659416454559,-0.03827520170987011
538629,22834,HAND WARMER BABUSHKA DESIGN,4,2010-12-13 13:10:00,2.1,17799.0,United Kingdom,8.4,False,False,False,2010,12,13,13,0,4,-0.09084273039278185,-0.027681230928412924,-0.07254191920172086
538629,22956,36 FOIL HEART CAKE CASES,4,2010-12-13 13:10:00,2.1,17799.0,United Kingdom,8.4,False,False,False,2010,12,13,13,0,4,-0.09084273039278185,-0.027681230928412924,-0.07254191920172086
538629,22934,BAKING MOULD EASTER EGG WHITE CHOC,2,2010-12-13 13:10:00,2.95,17799.0,United Kingdom,5.9,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.02056037131193175,-0.090964885595189
538629,22933,BAKING MOULD EASTER EGG MILK CHOC,1,2010-12-13 13:10:00,2.95,17799.0,United Kingdom,2.95,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.02056037131193175,-0.11270398593948142
538629,22930,BAKING MOULD HEART MILK CHOCOLATE,3,2010-12-13 13:10:00,2.55,17799.0,United Kingdom,7.65,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.023911364072628775,-0.0780688091197613
538629,22935,BAKING MOULD ROSE MILK CHOCOLATE,2,2010-12-13 13:10:00,3.25,17799.0,United Kingdom,6.5,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.01804712674140898,-0.08654337366075665
538629,21034,REX CASH+CARRY JUMBO SHOPPER,2,2010-12-13 13:10:00,0.95,17799.0,United Kingdom,1.9,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.03731533511541687,-0.12044163182473805
538629,22157,ANGEL DECORATION WITH LACE PADDED,7,2010-12-13 13:10:00,0.85,17799.0,United Kingdom,5.95,False,False,False,2010,12,13,13,0,4,-0.040015319932058105,-0.038153083305591126,-0.09059642626731965
538629,21819,GLITTER CHRISTMAS STAR,3,2010-12-13 13:10:00,0.85,17799.0,United Kingdom,2.55,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.038153083305591126,-0.11565166056243631
538629,21818,GLITTER CHRISTMAS HEART,5,2010-12-13 13:10:00,0.85,17799.0,United Kingdom,4.25,False,False,False,2010,12,13,13,0,4,-0.07390026023920727,-0.038153083305591126,-0.10312404341487798
538629,22130,PARTY CONE CHRISTMAS DECORATION,6,2010-12-13 13:10:00,0.85,17799.0,United Kingdom,5.1,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.038153083305591126,-0.09686023484109882
538629,22955,36 FOIL STAR CAKE CASES,3,2010-12-13 13:10:00,2.1,17799.0,United Kingdom,6.3,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,-0.027681230928412924,-0.0880172109722341
538630,20711,JUMBO BAG TOYS,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom,19.5,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
538630,20712,JUMBO BAG WOODLAND ANIMALS,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom,19.5,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
538630,20713,JUMBO BAG OWLS,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom,19.5,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
538630,22483,RED GINGHAM TEDDY BEAR,12,2010-12-13 13:25:00,2.95,14565.0,United Kingdom,35.4,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.02056037131193175,0.12642611784773508
538630,22112,CHOCOLATE HOT WATER BOTTLE,8,2010-12-13 13:25:00,4.95,14565.0,United Kingdom,39.6,False,False,False,2010,12,13,13,0,4,-0.023072849778483524,-0.0038054075084466284,0.15737670138876156
538630,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-12-13 13:25:00,1.65,14565.0,United Kingdom,19.8,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.03145109778419708,0.011466807552493874
538630,22954,HEN PARTY CORDON BARRIER TAPE,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,22961,JAM MAKING SET PRINTED,12,2010-12-13 13:25:00,1.45,14565.0,United Kingdom,17.4,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.03312659416454559,-0.006219240185235558
538630,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-13 13:25:00,1.45,14565.0,United Kingdom,17.4,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.03312659416454559,-0.006219240185235558
538630,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom,19.5,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
538630,85099F,JUMBO BAG STRAWBERRY,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom,19.5,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
538630,85175,CACTI T-LIGHT CANDLES,16,2010-12-13 13:25:00,0.42,14565.0,United Kingdom,6.72,False,False,False,2010,12,13,13,0,4,0.11246691145011313,-0.041755400523340425,-0.08492215261813146
538630,22822,CREAM WALL PLANTER HEART SHAPED,2,2010-12-13 13:25:00,5.95,14565.0,United Kingdom,11.9,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,0.004572074393295931,-0.04674976625086546
538630,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-13 13:25:00,4.65,14565.0,United Kingdom,37.2,False,False,False,2010,12,13,13,0,4,-0.023072849778483524,-0.0063186520789693945,0.13969065365103217
538630,22863,SOAP DISH BROCANTE,12,2010-12-13 13:25:00,2.95,14565.0,United Kingdom,35.4,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.02056037131193175,0.12642611784773508
538630,22377,BOTTLE BAG RETROSPOT,5,2010-12-13 13:25:00,2.1,14565.0,United Kingdom,10.5,False,False,False,2010,12,13,13,0,4,-0.07390026023920727,-0.027681230928412924,-0.05706662743120762
538630,22379,RECYCLING BAG RETROSPOT,10,2010-12-13 13:25:00,2.1,14565.0,United Kingdom,21.0,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.027681230928412924,0.020309831421358577
538630,22381,TOY TIDY PINK POLKADOT,10,2010-12-13 13:25:00,2.1,14565.0,United Kingdom,21.0,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.027681230928412924,0.020309831421358577
538630,22386,JUMBO BAG PINK POLKADOT,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom,19.5,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
538630,22457,NATURAL SLATE HEART CHALKBOARD,12,2010-12-13 13:25:00,2.95,14565.0,United Kingdom,35.4,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.02056037131193175,0.12642611784773508
538630,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2010-12-13 13:25:00,1.65,14565.0,United Kingdom,19.8,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.03145109778419708,0.011466807552493874
538630,22558,CLOTHES PEGS RETROSPOT PACK 24,12,2010-12-13 13:25:00,1.49,14565.0,United Kingdom,17.88,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.03279149488847588,-0.0026820306376896716
538630,22567,20 DOLLY PEGS RETROSPOT,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,22611,VINTAGE UNION JACK SHOPPING BAG,6,2010-12-13 13:25:00,4.95,14565.0,United Kingdom,29.7,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.0038054075084466284,0.0844217544706277
538630,22652,TRAVEL SEWING KIT,20,2010-12-13 13:25:00,1.65,14565.0,United Kingdom,33.0,False,False,False,2010,12,13,13,0,4,0.18023679206441146,-0.03145109778419708,0.10874007011000567
538630,22670,FRENCH WC SIGN BLUE METAL,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,2010-12-13 13:25:00,1.65,14565.0,United Kingdom,19.8,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.03145109778419708,0.011466807552493874
538630,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2010-12-13 13:25:00,1.65,14565.0,United Kingdom,19.8,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.03145109778419708,0.011466807552493874
538630,22673,FRENCH GARDEN SIGN BLUE METAL,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,22674,FRENCH TOILET SIGN BLUE METAL,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,22675,FRENCH KITCHEN SIGN BLUE METAL,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,6,2010-12-13 13:25:00,2.95,14565.0,United Kingdom,17.7,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.02056037131193175,-0.004008484218019376
538630,21107,CREAM SLICE FLANNEL PINK SPOT,6,2010-12-13 13:25:00,2.95,14565.0,United Kingdom,17.7,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.02056037131193175,-0.004008484218019376
538630,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2010-12-13 13:25:00,2.55,14565.0,United Kingdom,45.9,False,False,False,2010,12,13,13,0,4,0.14635185175726229,-0.023911364072628775,0.20380257670030127
538630,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2,2010-12-13 13:25:00,6.75,14565.0,United Kingdom,13.5,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,0.011274059914689978,-0.03495906775904585
538630,21110,LARGE CAKE TOWEL PINK SPOTS,2,2010-12-13 13:25:00,6.75,14565.0,United Kingdom,13.5,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,0.011274059914689978,-0.03495906775904585
538630,21111,"SWISS ROLL TOWEL, CHOCOLATE SPOTS",6,2010-12-13 13:25:00,2.95,14565.0,United Kingdom,17.7,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.02056037131193175,-0.004008484218019376
538630,21112,"SWISS ROLL TOWEL, PINK SPOTS",6,2010-12-13 13:25:00,2.95,14565.0,United Kingdom,17.7,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.02056037131193175,-0.004008484218019376
538630,21155,RED RETROSPOT PEG BAG,6,2010-12-13 13:25:00,2.1,14565.0,United Kingdom,12.6,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,-0.027681230928412924,-0.04159133566069438
538630,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-13 13:25:00,2.1,14565.0,United Kingdom,25.2,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.027681230928412924,0.05126041496238505
538630,21258,VICTORIAN SEWING BOX LARGE,3,2010-12-13 13:25:00,12.75,14565.0,United Kingdom,38.25,False,False,False,2010,12,13,13,0,4,-0.10778520054635643,0.061538951325145336,0.14742829953628878
538630,21259,VICTORIAN SEWING BOX SMALL,6,2010-12-13 13:25:00,5.95,14565.0,United Kingdom,35.7,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,0.004572074393295931,0.12863687381495129
538630,21411,GINGHAM HEART DOORSTOP RED,12,2010-12-13 13:25:00,4.25,14565.0,United Kingdom,51.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.009669644839666421,0.24138542814297625
538630,21623,VINTAGE UNION JACK MEMOBOARD,6,2010-12-13 13:25:00,9.95,14565.0,United Kingdom,59.7,False,False,False,2010,12,13,13,0,4,-0.05695779008563269,0.03808200200026616,0.3054973511922454
538630,21868,POTTING SHED TEA MUG,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,21876,POTTERING MUG,12,2010-12-13 13:25:00,1.25,14565.0,United Kingdom,15.0,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0348020905448941,-0.023905287922964966
538630,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom,19.5,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
538630,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-12-13 13:25:00,1.95,14565.0,United Kingdom,19.5,False,False,False,2010,12,13,13,0,4,0.010812090528665639,-0.028937853213674307,0.009256051585277692
538630,21980,PACK OF 12 RED RETROSPOT TISSUES,24,2010-12-13 13:25:00,0.29,14565.0,United Kingdom,6.96,False,False,False,2010,12,13,13,0,4,0.2480066726787098,-0.04284447317056696,-0.08315354784435851
538630,21984,PACK OF 12 PINK PAISLEY TISSUES,48,2010-12-13 13:25:00,0.29,14565.0,United Kingdom,13.92,False,False,False,2010,12,13,13,0,4,0.6546259563644997,-0.04284447317056696,-0.0318640094049432
538630,21985,PACK OF 12 HEARTS DESIGN TISSUES,24,2010-12-13 13:25:00,0.29,14565.0,United Kingdom,6.96,False,False,False,2010,12,13,13,0,4,0.2480066726787098,-0.04284447317056696,-0.08315354784435851
538630,21986,PACK OF 12 PINK POLKADOT TISSUES,48,2010-12-13 13:25:00,0.29,14565.0,United Kingdom,13.92,False,False,False,2010,12,13,13,0,4,0.6546259563644997,-0.04284447317056696,-0.0318640094049432
538630,22077,6 RIBBONS RUSTIC CHARM,12,2010-12-13 13:25:00,1.65,14565.0,United Kingdom,19.8,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.03145109778419708,0.011466807552493874
538631,21390,FILIGRIS HEART WITH BUTTERFLY,72,2010-12-13 13:27:00,1.25,13408.0,United Kingdom,90.0,False,False,False,2010,12,13,13,0,4,1.0612452400502896,-0.0348020905448941,0.5287837038810793
538631,22189,CREAM HEART CARD HOLDER,12,2010-12-13 13:27:00,3.95,13408.0,United Kingdom,47.4,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.012182889410189189,0.21485635653638216
538631,22294,HEART FILIGREE DOVE SMALL,72,2010-12-13 13:27:00,1.25,13408.0,United Kingdom,90.0,False,False,False,2010,12,13,13,0,4,1.0612452400502896,-0.0348020905448941,0.5287837038810793
538631,22295,HEART FILIGREE DOVE LARGE,72,2010-12-13 13:27:00,1.65,13408.0,United Kingdom,118.8,False,False,False,2010,12,13,13,0,4,1.0612452400502896,-0.03145109778419708,0.7410162767338323
538631,22456,NATURAL SLATE CHALKBOARD LARGE,12,2010-12-13 13:27:00,4.95,13408.0,United Kingdom,59.4,False,False,False,2010,12,13,13,0,4,0.044697030835814805,-0.0038054075084466284,0.30328659522502927
538631,22574,HEART WOODEN CHRISTMAS DECORATION,72,2010-12-13 13:27:00,0.85,13408.0,United Kingdom,61.2,False,False,False,2010,12,13,13,0,4,1.0612452400502896,-0.038153083305591126,0.3165511310283263
538631,22792,FLUTED ANTIQUE CANDLE HOLDER,72,2010-12-13 13:27:00,0.72,13408.0,United Kingdom,51.84,False,False,False,2010,12,13,13,0,4,1.0612452400502896,-0.03924215595281766,0.24757554485118158
538631,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,32,2010-12-13 13:27:00,3.75,13408.0,United Kingdom,120.0,False,False,False,2010,12,13,13,0,4,0.3835464339073064,-0.013858385790537702,0.749859300602697
538631,82600,NO SINGING METAL SIGN,24,2010-12-13 13:27:00,2.1,13408.0,United Kingdom,50.4,False,False,False,2010,12,13,13,0,4,0.2480066726787098,-0.027681230928412924,0.23696391620854396
538633,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2010-12-13 13:28:00,2.1,16726.0,United Kingdom,2.1,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.027681230928412924,-0.11896779451326057
538633,22834,HAND WARMER BABUSHKA DESIGN,4,2010-12-13 13:28:00,2.1,16726.0,United Kingdom,8.4,False,False,False,2010,12,13,13,0,4,-0.09084273039278185,-0.027681230928412924,-0.07254191920172086
538633,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,4,2010-12-13 13:28:00,2.1,16726.0,United Kingdom,8.4,False,False,False,2010,12,13,13,0,4,-0.09084273039278185,-0.027681230928412924,-0.07254191920172086
538633,21865,PINK UNION JACK PASSPORT COVER,1,2010-12-13 13:28:00,2.1,16726.0,United Kingdom,2.1,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.027681230928412924,-0.11896779451326057
538633,84993B,75 BLACK PETIT FOUR CASES,1,2010-12-13 13:28:00,0.42,16726.0,United Kingdom,0.42,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.041755400523340425,-0.13134802792967115
538633,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-12-13 13:28:00,0.55,16726.0,United Kingdom,0.55,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.04066632787611389,-0.13039003367721083
538633,84992,72 SWEETHEART FAIRY CAKE CASES,1,2010-12-13 13:28:00,0.55,16726.0,United Kingdom,0.55,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.04066632787611389,-0.13039003367721083
538633,22900,SET 2 TEA TOWELS I LOVE LONDON,8,2010-12-13 13:28:00,2.95,16726.0,United Kingdom,23.6,False,False,False,2010,12,13,13,0,4,-0.023072849778483524,-0.02056037131193175,0.03946971647056546
538633,21733,RED HANGING HEART T-LIGHT HOLDER,2,2010-12-13 13:28:00,2.95,16726.0,United Kingdom,5.9,False,False,False,2010,12,13,13,0,4,-0.12472767069993101,-0.02056037131193175,-0.090964885595189
538633,22457,NATURAL SLATE HEART CHALKBOARD,4,2010-12-13 13:28:00,2.95,16726.0,United Kingdom,11.8,False,False,False,2010,12,13,13,0,4,-0.09084273039278185,-0.02056037131193175,-0.04748668490660418
538633,84378,SET OF 3 HEART COOKIE CUTTERS,5,2010-12-13 13:28:00,1.25,16726.0,United Kingdom,6.25,False,False,False,2010,12,13,13,0,4,-0.07390026023920727,-0.0348020905448941,-0.08838567030010347
538633,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,5,2010-12-13 13:28:00,1.25,16726.0,United Kingdom,6.25,False,False,False,2010,12,13,13,0,4,-0.07390026023920727,-0.0348020905448941,-0.08838567030010347
538633,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-13 13:28:00,4.25,16726.0,United Kingdom,4.25,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.009669644839666421,-0.10312404341487798
538633,22379,RECYCLING BAG RETROSPOT,1,2010-12-13 13:28:00,2.1,16726.0,United Kingdom,2.1,False,False,False,2010,12,13,13,0,4,-0.1416701408535056,-0.027681230928412924,-0.11896779451326057
538633,22549,PICTURE DOMINOES,4,2010-12-13 13:28:00,1.45,16726.0,United Kingdom,5.8,False,False,False,2010,12,13,13,0,4,-0.09084273039278185,-0.03312659416454559,-0.09170180425092772
538633,22212,FOUR HOOK WHITE LOVEBIRDS,4,2010-12-13 13:28:00,2.1,16726.0,United Kingdom,8.4,False,False,False,2010,12,13,13,0,4,-0.09084273039278185,-0.027681230928412924,-0.07254191920172086
538633,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,4,2010-12-13 13:28:00,2.1,16726.0,United Kingdom,8.4,False,False,False,2010,12,13,13,0,4,-0.09084273039278185,-0.027681230928412924,-0.07254191920172086
